title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
Дрим хаус 3.5.9 Яккасарой х удачливая новастройка новая кв,https://www.olx.uz/d/obyavlenie/drim-haus-3-5-9-yakkasaroy-h-udachlivaya-novastroyka-novaya-kv-ID2Y5gW.html,1 000 у.е. Договорная,1000.0,у.е,,,,,2Y5gW,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/kushbegiy-3-5-5-700ye-ID4dZo7.html,,,,,,,,4dZo7,26,yakkasarai
Кушбегий 3/5/5 700ye,https://www.olx.uz/d/obyavlenie/kushbegiy-3-5-5-700ye-ID4dZo7.html,600 у.е.,600.0,у.е,,,,,4dZo7,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/yakkasaroy-shota-rustaveli-bezmakler-kvartira-ID4enXR.html,,,,,,,,4enXR,26,yakkasarai
Yakkasaroy Shota rustaveli bezmakler kvartira,https://www.olx.uz/d/obyavlenie/yakkasaroy-shota-rustaveli-bezmakler-kvartira-ID4enXR.html,300 у.е. Договорная,300.0,у.е,,,,,4enXR,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-yakkasarayskiy-rayon-ID3ao1K.html,,,,,,,,3ao1K,26,yakkasarai
Сдается квартира Яккасарайский район,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-yakkasarayskiy-rayon-ID3ao1K.html,800 у.е. Договорная,800.0,у.е,,,,,3ao1K,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/arenda-1-komnatnaya-kv-v-zhk-luminar-house-48m2-ID4e9yF.html,,,,,,,,4e9yF,26,yakkasarai
Аренда 1 комнатная кв. в ЖК Luminar House 48м2,https://www.olx.uz/d/obyavlenie/arenda-1-komnatnaya-kv-v-zhk-luminar-house-48m2-ID4e9yF.html,750 у.е.,750.0,у.е,,,,,4e9yF,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/zhk-parisien-sdaetsya-4h-kom-kvartira-v-elit-komplekse-ID4dcRx.html,,,,,,,,4dcRx,26,yakkasarai
Жк Parisien! Сдается 4х-ком квартира! В элит комплексе!,https://www.olx.uz/d/obyavlenie/zhk-parisien-sdaetsya-4h-kom-kvartira-v-elit-komplekse-ID4dcRx.html,1 500 у.е. Договорная,1500.0,у.е,,,,,4dcRx,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-dzhumandzhi-3-1-4-75m2-ID4enVb.html,,,,,,,,4enVb,26,yakkasarai
Сдается квартира в Джуманджи 3/1/4 75m2,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-dzhumandzhi-3-1-4-75m2-ID4enVb.html,1 000 у.е.,1000.0,у.е,,,,,4enVb,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-2h-komn-45m2-ul-rakat-or-park-bobur-bks-ID4enWa.html,,,,,,,,4enWa,26,yakkasarai
