title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
Аренда квартиры феруза ттз Ахмад югнакий хумоюн,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-feruza-ttz-ahmad-yugnakiy-humoyun-ID4dZHg.html,400 у.е.,400.0,у.е,,,,,4dZHg,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/ijaraga-2-honali-beriladi-ttz-ahmad-yugnakiy-ID4dZHc.html,,,,,,,,4dZHc,12,mirzo-ulugbek
"Ijaraga 2-honali beriladi Ttz, Ahmad Yugnakiy.",https://www.olx.uz/d/obyavlenie/ijaraga-2-honali-beriladi-ttz-ahmad-yugnakiy-ID4dZHc.html,400 у.е.,400.0,у.е,,,,,4dZHc,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/zhk-nrg-mirzo-ulugbek-2-komn-45-m-6-12-etazh-dr-013-ID4bYd2.html,,,,,,,,4bYd2,12,mirzo-ulugbek
ЖК NRG Mirzo Ulugbek | • 2-комн • 45 м² • 6/12 этаж [DR: 013],https://www.olx.uz/d/obyavlenie/zhk-nrg-mirzo-ulugbek-2-komn-45-m-6-12-etazh-dr-013-ID4bYd2.html,600 у.е. Договорная,600.0,у.е,,,,,4bYd2,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/336-sdam-3-komn-1-iz-4-buyuk-ipak-yuli-buz-bazar-ID2OOwR.html,,,,,,,,2OOwR,12,mirzo-ulugbek
(336) Сдам 3-комн. 1 из 4 Буюк Ипак Йули (Буз-базар),https://www.olx.uz/d/obyavlenie/336-sdam-3-komn-1-iz-4-buyuk-ipak-yuli-buz-bazar-ID2OOwR.html,600 у.е.,600.0,у.е,,,,,2OOwR,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/oylik-kvartira-ID3Sbr7.html,,,,,,,,3Sbr7,12,mirzo-ulugbek
Oylik kvartira .,https://www.olx.uz/d/obyavlenie/oylik-kvartira-ID3Sbr7.html,750 000 сум,750000.0,сум,,,,,3Sbr7,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdam-2-komn-6-iz-25-na-darhan-hamid-olimzhon-darhon-335-ID3iO25.html,,,,,,,,3iO25,12,mirzo-ulugbek
Сдам 2 комн. 6 из 25 на Дархан (Хамид Олимжон) / Darhon (335),https://www.olx.uz/d/obyavlenie/sdam-2-komn-6-iz-25-na-darhan-hamid-olimzhon-darhon-335-ID3iO25.html,800 у.е. Договорная,800.0,у.е,,,,,3iO25,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/335-sdam-3-komn-5-iz-9-ts-1-ekopark-ID2Nrfg.html,,,,,,,,2Nrfg,12,mirzo-ulugbek
[335] Сдам 3-комн. 5 из 9 Ц-1 (Экопарк),https://www.olx.uz/d/obyavlenie/335-sdam-3-komn-5-iz-9-ts-1-ekopark-ID2Nrfg.html,750 у.е.,750.0,у.е,,,,,2Nrfg,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/zhk-darhan-avenyu-stilnaya-2h-komnatnaya-novaya-kvartira-avtorskiy-remont-ID455v5.html,,,,,,,,455v5,12,mirzo-ulugbek
Жк Дархан Авеню! Стильная 2х комнатная новая квартира!Авторский ремонт,https://www.olx.uz/d/obyavlenie/zhk-darhan-avenyu-stilnaya-2h-komnatnaya-novaya-kvartira-avtorskiy-remont-ID455v5.html,800 у.е. Договорная,800.0,у.е,,,,,455v5,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/karasu-6-bazarchik-2h-komnatnaya-ID3VNW4.html,,,,,,,,3VNW4,12,mirzo-ulugbek
Карасу 6 базарчик 2х комнатная,https://www.olx.uz/d/obyavlenie/karasu-6-bazarchik-2h-komnatnaya-ID3VNW4.html,500 у.е.,500.0,у.е,,,,,3VNW4,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-svoya-3-komnatnaya-kvartira-na-massive-feruza-ID3PEZK.html,,,,,,,,3PEZK,12,mirzo-ulugbek
Аренда СВОЯ 3-комнатная квартира на массиве Феруза.,https://www.olx.uz/d/obyavlenie/arenda-svoya-3-komnatnaya-kvartira-na-massive-feruza-ID3PEZK.html,500 у.е.,500.0,у.е,,,,,3PEZK,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/darhan-moskovskie-vysotki-2-komn-5-iz-18-65-m2-m0104-ID3Tds8.html,,,,,,,,3Tds8,12,mirzo-ulugbek
Дархан / Московские высотки | 2-комн. 5 из 18 | 65 м2 [M:0104],https://www.olx.uz/d/obyavlenie/darhan-moskovskie-vysotki-2-komn-5-iz-18-65-m2-m0104-ID3Tds8.html,600 у.е.,600.0,у.е,,,,,3Tds8,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/335-sdaetsya-1-kom-3-iz-9-na-darhane-metro-hamida-alimdzhana-ID3kRmu.html,,,,,,,,3kRmu,12,mirzo-ulugbek
(335) Сдается 1-ком. 3 из 9 на Дархане ( метро Хамида Алимджана ),https://www.olx.uz/d/obyavlenie/335-sdaetsya-1-kom-3-iz-9-na-darhane-metro-hamida-alimdzhana-ID3kRmu.html,500 у.е.,500.0,у.е,,,,,3kRmu,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/335-sdam-2-komn-2-iz-5-buyuk-ipak-yuli-byvsh-maksim-gorkiy-ID2OOCa.html,,,,,,,,2OOCa,12,mirzo-ulugbek
[335] Сдам 2-комн. 2 из 5 Буюк Ипак Йули (бывш. Максим Горький),https://www.olx.uz/d/obyavlenie/335-sdam-2-komn-2-iz-5-buyuk-ipak-yuli-byvsh-maksim-gorkiy-ID2OOCa.html,500 у.е.,500.0,у.е,,,,,2OOCa,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/massiv-ttz-2-3-komn-85-m-4-4-etazh-dr-012-ID4bY3d.html,,,,,,,,4bY3d,12,mirzo-ulugbek
массив ТТЗ-2 | • 3-комн • 85 м² • 4/4 этаж [DR: 012],https://www.olx.uz/d/obyavlenie/massiv-ttz-2-3-komn-85-m-4-4-etazh-dr-012-ID4bY3d.html,500 у.е. Договорная,500.0,у.е,,,,,4bY3d,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/ts-1-64-shkola-3-komn-1-iz-4-75-m2-m0122-ID3TiQ2.html,,,,,,,,3TiQ2,12,mirzo-ulugbek
Ц-1 / 64 школа | 3-комн. 1 из 4 | 75 м2 [M:0122],https://www.olx.uz/d/obyavlenie/ts-1-64-shkola-3-komn-1-iz-4-75-m2-m0122-ID3TiQ2.html,700 у.е.,700.0,у.е,,,,,3TiQ2,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/335-sdam-4-komn-1-iz-4-buyuk-ipak-yuli-byvsh-maksim-gorkiy-ID2T9KD.html,,,,,,,,2T9KD,12,mirzo-ulugbek
(335) Сдам 4-комн. 1 из 4  Буюк Ипак Йули (бывш. Максим Горький),https://www.olx.uz/d/obyavlenie/335-sdam-4-komn-1-iz-4-buyuk-ipak-yuli-byvsh-maksim-gorkiy-ID2T9KD.html,700 у.е.,700.0,у.е,,,,,2T9KD,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/inha-zhk-tiara-residence-2-komn-72-m-4-10-etazh-dr-011-ID4bXSs.html,,,,,,,,4bXSs,12,mirzo-ulugbek
ИНХА/ЖК Tiara Residence | • 2-комн • 72 м² • 4/10 этаж [DR: 011],https://www.olx.uz/d/obyavlenie/inha-zhk-tiara-residence-2-komn-72-m-4-10-etazh-dr-011-ID4bXSs.html,600 у.е. Договорная,600.0,у.е,,,,,4bXSs,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/ts-1-ekopark-2-komn-2-iz-4-65-m2-m0089-ID3Ntkq.html,,,,,,,,3Ntkq,12,mirzo-ulugbek
Ц-1 / Экопарк | 2-комн. 2 из 4 | 65 м2 [M:0089],https://www.olx.uz/d/obyavlenie/ts-1-ekopark-2-komn-2-iz-4-65-m2-m0089-ID3Ntkq.html,700 у.е.,700.0,у.е,,,,,3Ntkq,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/335-sdam-2-komn-2-iz-9-buyuk-ipak-yuli-byv-maksim-gorkiy-ID2NJKO.html,,,,,,,,2NJKO,12,mirzo-ulugbek
[335] Сдам 2-комн. 2 из 9 Буюк Ипак Йули (быв. Максим Горький),https://www.olx.uz/d/obyavlenie/335-sdam-2-komn-2-iz-9-buyuk-ipak-yuli-byv-maksim-gorkiy-ID2NJKO.html,500 у.е.,500.0,у.е,,,,,2NJKO,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/335-sdam-2-komn-2-iz-4-na-darhan-3-posolstvo-kitaya-knr-ID2MLfK.html,,,,,,,,2MLfK,12,mirzo-ulugbek
"[335] Сдам 2-комн. 2 из 4 на Дархан-3 (посольство Китая ""КНР"")",https://www.olx.uz/d/obyavlenie/335-sdam-2-komn-2-iz-4-na-darhan-3-posolstvo-kitaya-knr-ID2MLfK.html,450 у.е.,450.0,у.е,,,,,2MLfK,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-2-3-12-tsum-kosmonavt-50kv-novyy-remont-ID4e5k9.html,,,,,,,,4e5k9,12,mirzo-ulugbek
