title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
Ц-6 Сдается б квартира в Минор Алайски  новастройка,https://www.olx.uz/d/obyavlenie/ts-6-sdaetsya-b-kvartira-v-minor-alayski-novastroyka-ID3THL0.html,700 у.е. Договорная,700.0,у.е,,,,,3THL0,25,yunusabad
Жк Казахстан-Сдается новая квартира в престижном районе!,https://www.olx.uz/d/obyavlenie/zhk-kazahstan-sdaetsya-novaya-kvartira-v-prestizhnom-rayone-ID3qhIH.html,1 200 у.е. Договорная,1200.0,у.е,,,,,3qhIH,25,yunusabad
Kvartira qizlarga,https://www.olx.uz/d/obyavlenie/kvartira-qizlarga-ID4aaUb.html,100 у.е.,100.0,у.е,,,,,4aaUb,25,yunusabad
Однокомнатна квартира,https://www.olx.uz/d/obyavlenie/odnokomnatna-kvartira-ID3ZQan.html,400 у.е.,400.0,у.е,,,,,3ZQan,25,yunusabad
Сдается квартира в новостройке,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-novostroyke-ID3pYTw.html,1 300 у.е.,1300.0,у.е,,,,,3pYTw,25,yunusabad
"Arenda, Markaz 13, shayxontohur,  xona ijaraga beriladi, 3 xonali uyda",https://www.olx.uz/d/obyavlenie/arenda-markaz-13-shayxontohur-xona-ijaraga-beriladi-3-xonali-uyda-ID4fa4t.html,150 у.е.,150.0,у.е,,,,,4fa4t,25,yunusabad
Долгсрочная аренда квартир,https://www.olx.uz/d/obyavlenie/dolgsrochnaya-arenda-kvartir-ID4er6q.html,1 400 у.е.,1400.0,у.е,,,,,4er6q,25,yunusabad
"Sdaetsya 2 komnatnaya kv na Yunusbade 18, tolko semeynim,",https://www.olx.uz/d/obyavlenie/sdaetsya-2-komnatnaya-kv-na-yunusbade-18-tolko-semeynim-ID4f1HP.html,650 у.е.,650.0,у.е,,,,,4f1HP,25,yunusabad
Аренда 2/4/9 метро Ойбек (ориентир Точка вкуса),https://www.olx.uz/d/obyavlenie/arenda-2-4-9-metro-oybek-orientir-tochka-vkusa-ID4ezY9.html,810 у.е. Договорная,810.0,у.е,,,,,4ezY9,25,yunusabad
Сдаётся квартира на ЖК Хонсарой Айвон Студия‼️,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-zhk-honsaroy-ayvon-studiya-ID3Z6E8.html,500 у.е.,500.0,у.е,,,,,3Z6E8,25,yunusabad
сдается квартира на ц-5,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-ts-5-ID3away.html,750 у.е.,750.0,у.е,,,,,3away,25,yunusabad
Сдаётся квартира на Ц4 с авторским ремонтам‼️,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-ts4-s-avtorskim-remontam-ID3w93H.html,1 000 у.е.,1000.0,у.е,,,,,3w93H,25,yunusabad
"Сдается квартира в новостройке ЖК Казахстан
Ориентир -  метро Минор",https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-novostroyke-zhk-kazahstanorientir-metro-minor-ID3t3BA.html,1 100 у.е.,1100.0,у.е,,,,,3t3BA,25,yunusabad
Сдаётся квартира на Ц5‼️,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-ts5-ID3tZ8K.html,700 у.е.,700.0,у.е,,,,,3tZ8K,25,yunusabad
Евро квартира,https://www.olx.uz/d/obyavlenie/evro-kvartira-ID1HnmB.html,700 у.е. Договорная,700.0,у.е,,,,,1HnmB,25,yunusabad
Сдаётся евро квартира в новостройке с мансардой!,https://www.olx.uz/d/obyavlenie/sdaetsya-evro-kvartira-v-novostroyke-s-mansardoy-ID2DALe.html,1 100 у.е.,1100.0,у.е,,,,,2DALe,25,yunusabad
Сдаётся в аренду квартира на 17 квартал Юнусабад,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-kvartira-na-17-kvartal-yunusabad-ID3Kn5a.html,800 у.е.,800.0,у.е,,,,,3Kn5a,25,yunusabad
"Сдаётся квартира на 4 квартале Юнусабада
Ориентир - клиника Шифо нур",https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-4-kvartale-yunusabadaorientir-klinika-shifo-nur-ID3tyRW.html,700 у.е.,700.0,у.е,,,,,3tyRW,25,yunusabad
Ц-6 ЖК Казахстан сдается 3х комнатная с Евро ремонтом!,https://www.olx.uz/d/obyavlenie/ts-6-zhk-kazahstan-sdaetsya-3h-komnatnaya-s-evro-remontom-ID3EIzO.html,1 200 у.е. Договорная,1200.0,у.е,,,,,3EIzO,25,yunusabad
Сдаётся в аренду 2в3,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-2v3-ID4f2rP.html,450 у.е.,450.0,у.е,,,,,4f2rP,25,yunusabad
"ARENDA Kvartera Yunusobod METRO, 2 xonali uy, Bez makler!!!",https://www.olx.uz/d/obyavlenie/arenda-kvartera-yunusobod-metro-2-xonali-uy-bez-makler-ID4eA76.html,550 у.е.,550.0,у.е,,,,,4eA76,25,yunusabad
"Bez makler. Metro chorsu. Depozit 300$. Makleri yoq, ozimniki!",https://www.olx.uz/d/obyavlenie/bez-makler-metro-chorsu-depozit-300-makleri-yoq-ozimniki-ID4atpZ.html,650 у.е.,650.0,у.е,,,,,4atpZ,25,yunusabad
Сдается квартира в Юнусабадском районе,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-yunusabadskom-rayone-ID2BFzJ.html,600 у.е.,600.0,у.е,,,,,2BFzJ,25,yunusabad
Сдается квартира В Юнусабадском районе 14кв.,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-yunusabadskom-rayone-14kv-ID2AVHW.html,600 у.е.,600.0,у.е,,,,,2AVHW,25,yunusabad
Сдается 3/4/7 на Ц-4,https://www.olx.uz/d/obyavlenie/sdaetsya-3-4-7-na-ts-4-ID1J2z1.html,1 500 у.е.,1500.0,у.е,,,,,1J2z1,25,yunusabad
Аренда 3 комнатной квартиры Ц-5 Ор-р Фин. Институт м.Минор,https://www.olx.uz/d/obyavlenie/arenda-3-komnatnoy-kvartiry-ts-5-or-r-fin-institut-m-minor-ID4enLi.html,800 у.е.,800.0,у.е,,,,,4enLi,25,yunusabad
Срочно сдам 2 ком/4/9 на Юнусабаде Ор-р Мега Планет,https://www.olx.uz/d/obyavlenie/srochno-sdam-2-kom-4-9-na-yunusabade-or-r-mega-planet-ID35ZO9.html,450 у.е. Договорная,450.0,у.е,,,,,35ZO9,25,yunusabad
Сдаётся комната с хозяйкой  для девушек,https://www.olx.uz/d/obyavlenie/sdaetsya-komnata-s-hozyaykoy-dlya-devushek-ID3ABBy.html,1 000 000 сум Договорная,1000000.0,сум,,,,,3ABBy,25,yunusabad
Сдаётся квартира Ц-2!!! 3/7/10,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ts-2-3-7-10-ID4dZ5O.html,1 200 у.е.,1200.0,у.е,,,,,4dZ5O,25,yunusabad
Метро Минор 2/3/4 Аренда,https://www.olx.uz/d/obyavlenie/metro-minor-2-3-4-arenda-ID4fb5T.html,450 у.е.,450.0,у.е,,,,,4fb5T,25,yunusabad
Сдается 2в3 ком Юнусабад 13 квартал,https://www.olx.uz/d/obyavlenie/sdaetsya-2v3-kom-yunusabad-13-kvartal-ID4fb5J.html,470 у.е.,470.0,у.е,,,,,4fb5J,25,yunusabad
Сдаётся квартира в аренду 3-ком 2/9 На Алайском ор-р Ц4,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-arendu-3-kom-2-9-na-alayskom-or-r-ts4-ID4enHN.html,800 у.е.,800.0,у.е,,,,,4enHN,25,yunusabad
Аренда своя 2 х комнатная квартира Юнусобод 14 квартал,https://www.olx.uz/d/obyavlenie/arenda-svoya-2-h-komnatnaya-kvartira-yunusobod-14-kvartal-ID4f9Lv.html,530 у.е.,530.0,у.е,,,,,4f9Lv,25,yunusabad
