card_id,area,number_rooms,furniture,condition,date
41upH,55,2,1,Авторский проект,2025-12-19
4fbqo,70,2,1,Средний,2025-12-19
44lBh,140,4,1,,2025-12-19
44lwG,60,2,1,Авторский проект,2025-12-19
3SPF7,75,3,1,Евроремонт,2025-12-19
44mg2,50,2,1,Евроремонт,2025-12-19
4f0FC,58,2,1,Авторский проект,2025-12-16
3Zubo,87,2,1,Авторский проект,2025-12-19
4cRZ8,78,3,1,Евроремонт,2025-12-19
3U88P,185,4,1,Авторский проект,2025-12-19
4f6w3,70,2,1,Средний,2025-12-19
4fbmC,87,2,1,Евроремонт,2025-12-19
4f3JF,40,1,1,Средний,2025-12-19
4eN4t,156,3,1,Евроремонт,2025-12-19
4f9Xc,63,2,1,Евроремонт,2025-12-19
4fbjv,65,2,1,Евроремонт,2025-12-19
4ehdN,88,3,1,Евроремонт,2025-12-19
45Tbc,40,2,1,Авторский проект,2025-12-19
44Jyo,80,3,1,,2025-12-19
3ErAE,43,1,1,Евроремонт,2025-12-19
3tjD5,60,2,1,Евроремонт,2025-12-19
4enXi,55,2,1,Евроремонт,2025-12-19
4fapX,65,3,1,Евроремонт,2025-12-19
4fbfs,80,4,1,Евроремонт,2025-12-19
4fbeC,100,2,1,Авторский проект,2025-12-19
3P3dO,55,2,1,Авторский проект,2025-12-17
4eOtK,100,4,1,Евроремонт,2025-12-18
3U89C,185,4,1,Авторский проект,2025-12-19
39R4p,100,2,1,Евроремонт,2025-12-19
38vIh,52,2,1,,2025-12-19
33uzd,86,2,1,,2025-12-19
3huk4,60,2,1,Евроремонт,2025-12-19
4f9TD,42,1,1,Евроремонт,2025-12-19
49hKd,35,1,1,Средний,2025-12-03
4f4wu,80,2,1,Евроремонт,2025-12-17
4eNAS,40,1,1,Евроремонт,2025-12-19
4enPV,50,2,1,Авторский проект,2025-12-19
1Hhyr,105,3,1,,2025-12-19
4fbbc,80,3,1,Евроремонт,2025-12-19
4eMWO,71,3,1,,2025-12-19
47kqw,60,2,1,Евроремонт,2025-12-19
4f4zY,41,2,1,Авторский проект,2025-12-19
47Ieu,70,1,1,Евроремонт,2025-12-19
4f9TD,42,1,1,Евроремонт,2025-12-19
4fb8B,28,1,1,Средний,2025-12-19
4eMT8,65,3,0,Средний,2025-12-19
4eCdt,82,4,1,Авторский проект,2025-12-18
4f6P9,74,3,1,Евроремонт,2025-12-18
4eCD1,80,4,1,Евроремонт,2025-12-09
4ejys,34,1,1,,2025-12-19
4eMQz,120,3,1,Евроремонт,2025-12-19
44kom,60,2,1,,2025-12-18
4eITd,41,1,1,Евроремонт,2025-12-18
4fa7S,50,2,1,Евроремонт,2025-12-19
4eMPS,40,1,1,,2025-12-19
4fb2c,75,3,1,,2025-12-19
4fb33,50,2,1,Евроремонт,2025-12-19
4dqJb,50,2,1,Евроремонт,2025-12-19
4eMOz,38,1,1,Евроремонт,2025-12-19
4eMMU,63,2,1,Евроремонт,2025-12-19
4cElg,60,2,1,Авторский проект,2025-12-05
49Gtu,45,2,1,Авторский проект,2025-12-18
4eMKf,42,1,1,Евроремонт,2025-12-19
49bYI,70,3,1,Авторский проект,2025-12-19
4faVZ,65,2,1,Евроремонт,2025-12-19
4faVT,45,2,1,Евроремонт,2025-12-19
3WFPH,45,1,1,Евроремонт,2025-12-19
2HfAV,90,3,1,Евроремонт,2025-12-19
2c0YM,200,3,1,,2025-12-19
4eMI1,98,3,1,Евроремонт,2025-12-19
2L5J9,75,2,1,Авторский проект,2025-12-19
4dRVj,55,2,1,Евроремонт,2025-12-18
4ez42,58,2,1,Авторский проект,2025-12-18
3M4dw,50,2,1,Евроремонт,2025-12-19
1TKqJ,80,3,1,,2025-12-19
4faUj,80,3,1,Авторский проект,2025-12-19
3LPVa,43,1,1,Евроремонт,2025-12-19
4eMFb,62,2,1,Евроремонт,2025-12-19
4eMF0,45,1,1,Евроремонт,2025-12-19
4bXmQ,62,2,1,Евроремонт,2025-12-19
4faRm,70,3,1,Авторский проект,2025-12-19
3Zubo,87,2,1,Авторский проект,2025-12-19
4eMEf,56,2,1,Средний,2025-12-19
4f8v6,45,2,1,Евроремонт,2025-12-18
4d4pE,55,2,1,,2025-12-19
4eMAV,48,2,1,Средний,2025-12-19
4cj3c,62,2,1,Евроремонт,2025-12-19
4d4w3,60,2,1,Евроремонт,2025-12-19
3pby4,110,3,1,Авторский проект,2025-12-19
3vopT,110,3,1,Авторский проект,2025-12-19
4faNy,68,3,1,,2025-12-19
4eITI,37,1,1,Евроремонт,2025-12-18
4eviR,65,2,1,Евроремонт,2025-12-17
4eYFn,70,3,1,Евроремонт,2025-12-17
44Tju,1 000,2,1,,2025-12-19
4faN5,91,3,1,Евроремонт,2025-12-19
1Hi89,55,2,1,Евроремонт,2025-12-19
2KVAb,80,2,1,Авторский проект,2025-12-19
4aDuo,40,2,1,,2025-12-19
2BUaN,85,3,1,Евроремонт,2025-12-19
4f9lL,140,3,1,Евроремонт,2025-12-18
4eLJU,1 000,4,1,Средний,2025-12-12
4eNAS,40,1,1,Евроремонт,2025-12-19
4esDD,65,2,1,,2025-12-19
4faL3,150,4,1,,2025-12-19
3FTdn,48,2,1,Евроремонт,2025-12-19
2ce67,150,4,1,Авторский проект,2025-12-19
4d9Wi,95,3,1,Авторский проект,2025-12-19
4faIb,50,2,1,,2025-12-19
4faH3,50,2,1,,2025-12-19
42loJ,50,2,1,,2025-12-18
4efIy,48,2,1,Авторский проект,2025-12-17
4f8eT,60,2,1,,2025-12-18
4eMs6,60,2,1,Евроремонт,2025-12-19
4faC2,30,1,1,Евроремонт,2025-12-19
49jGv,75,3,1,Авторский проект,2025-12-19
4fa7S,50,2,1,Евроремонт,2025-12-19
4f7bX,36,1,1,Евроремонт,2025-12-18
4dcsS,30,1,1,Евроремонт,2025-12-17
4fayK,55,2,1,Евроремонт,2025-12-19
4eFZT,52,2,1,,2025-12-19
4esD2,80,4,1,,2025-12-18
4eJNa,38,1,1,Средний,2025-12-19
44GSX,105,3,1,,2025-12-19
3gdqF,50,2,1,Евроремонт,2025-12-19
38RLD,50,2,1,Евроремонт,2025-12-19
4fauW,50,2,1,Евроремонт,2025-12-19
4eMkg,44,1,0,Средний,2025-12-19
44o8A,45,2,1,,2025-12-19
3Lor7,45,2,1,Авторский проект,2025-12-19
40BrS,50,2,1,,2025-12-19
4eMh5,60,2,1,Евроремонт,2025-12-19
4f6lY,67,2,1,Авторский проект,2025-12-19
4fape,60,2,1,Евроремонт,2025-12-19
4fap2,65,2,1,,2025-12-19
4eMey,80,3,1,Евроремонт,2025-12-19
3pmlZ,60,2,1,Авторский проект,2025-12-19
3skb0,75,2,1,Авторский проект,2025-12-19
3toX7,75,2,1,Авторский проект,2025-12-19
4f81H,74,3,1,Авторский проект,2025-12-19
3VJvK,120,3,1,Авторский проект,2025-12-19
2AMpZ,126,4,1,Евроремонт,2025-12-19
3OeZX,110,3,1,Евроремонт,2025-12-19
4eMb6,55,2,1,,2025-12-19
476MU,67,3,1,,2025-12-19
4eQzP,59,3,1,Авторский проект,2025-12-19
4eWLk,80,2,1,Средний,2025-12-19
4faiw,65,2,1,Авторский проект,2025-12-19
4facx,70,3,1,Авторский проект,2025-12-19
4fabR,85,4,1,Средний,2025-12-19
4eM7Z,56,2,1,Евроремонт,2025-12-19
3FfG9,80,2,1,Авторский проект,2025-12-19
4eM5L,60,2,1,Евроремонт,2025-12-19
Z3Sa,100,3,1,Евроремонт,2025-12-19
1UGTv,90,3,1,Евроремонт,2025-12-19
4eM3K,55,2,1,Евроремонт,2025-12-19
4faau,60,2,1,Евроремонт,2025-12-19
4eM14,65,2,1,Евроремонт,2025-12-19
4fa7J,35,1,1,Средний,2025-12-19
4fa6r,86,3,1,Евроремонт,2025-12-19
4dssO,30,1,1,Средний,2025-12-19
4eLVf,52,2,1,Евроремонт,2025-12-19
3I7Fx,120,2,1,Авторский проект,2025-12-19
4f7Ox,71,3,1,Евроремонт,2025-12-19
4eLUg,68,3,0,Требует ремонта,2025-12-19
4eLTm,75,3,1,Средний,2025-12-19
41Cun,41,2,1,,2025-12-19
4fa1M,28,1,1,,2025-12-19
41Cti,52,2,1,Авторский проект,2025-12-19
41CrE,47,2,1,Евроремонт,2025-12-19
4fa0p,35,1,1,Средний,2025-12-19
4fa0h,75,2,1,Евроремонт,2025-12-19
4eLPE,50,2,1,Средний,2025-12-19
4f9YL,62,2,1,Евроремонт,2025-12-19
4f9YI,32,1,1,,2025-12-19
4f9YG,60,2,1,Евроремонт,2025-12-19
4f9YE,55,2,1,,2025-12-19
4f9YC,55,2,1,Средний,2025-12-19
4eHlG,30,1,1,Евроремонт,2025-12-19
4f9DQ,56,2,1,Евроремонт,2025-12-18
4f9Sl,55,2,1,Авторский проект,2025-12-18
4f9S1,35,1,1,Авторский проект,2025-12-18
4f9Ok,35,1,1,Авторский проект,2025-12-18
4eLzh,78,3,0,Средний,2025-12-18
4eLru,78,2,1,Средний,2025-12-18
4f9EK,60,2,1,Авторский проект,2025-12-18
4eLpU,55,2,1,Средний,2025-12-18
4eOtK,100,4,1,Евроремонт,2025-12-18
4f9C8,48,2,1,Евроремонт,2025-12-18
4f9C0,105,5,1,Авторский проект,2025-12-18
4eFyN,68.89,3,1,Средний,2025-12-18
4dhbH,55,2,1,Средний,2025-12-18
4dqdq,75,3,1,Средний,2025-12-18
4bKw9,45,1,0,Средний,2025-12-18
4dqfz,36,1,1,Авторский проект,2025-12-18
4f9x7,60,2,0,Авторский проект,2025-12-18
4f9sB,60,2,1,,2025-12-18
4f9st,56,2,1,Евроремонт,2025-12-18
4f9rY,47,2,1,Евроремонт,2025-12-18
4f9oe,50,1,1,,2025-12-18
4f9sq,30,1,1,Средний,2025-12-18
49iYU,56,2,1,Евроремонт,2025-12-18
45pHQ,40,2,1,Евроремонт,2025-12-18
4eOdS,42,2,1,Евроремонт,2025-12-18
4eL70,50,2,1,Средний,2025-12-18
4f9lW,70,3,1,Авторский проект,2025-12-18
4f9eC,60,2,1,,2025-12-18
4f9lL,140,3,1,Евроремонт,2025-12-18
4esye,50,2,1,Авторский проект,2025-12-18
4832e,100,3,1,Евроремонт,2025-12-18
4f98K,42,2,1,Евроремонт,2025-12-18
4eKXL,42,1,1,Евроремонт,2025-12-18
4f9cD,48,2,1,Средний,2025-12-18
3VPk9,50,1,1,Средний,2025-12-18
3dN5u,63,2,1,Евроремонт,2025-12-18
4f8XM,76,2,1,Евроремонт,2025-12-18
4eKSG,58,2,1,Авторский проект,2025-12-18
4eKRO,38,1,1,Евроремонт,2025-12-18
4f95t,58,2,1,Средний,2025-12-18
4f96Q,91,3,1,Авторский проект,2025-12-18
4aqbi,45,2,1,Евроремонт,2025-12-18
4eKNg,65,2,1,Евроремонт,2025-12-18
4f92K,60,2,1,Авторский проект,2025-12-18
4eKLP,100,2,1,Евроремонт,2025-12-18
4f8Z2,80,3,1,Евроремонт,2025-12-18
41Bii,78,3,1,Евроремонт,2025-12-18
42loJ,50,2,1,,2025-12-18
44kom,60,2,1,,2025-12-18
3yPdL,50,2,0,Авторский проект,2025-12-18
351lL,53,2,1,Авторский проект,2025-12-18
4f8FP,80,2,1,Евроремонт,2025-12-18
2Yduy,80,3,1,Евроремонт,2025-12-18
4eOca,85,3,1,Евроремонт,2025-12-18
3WbFO,71,2,1,Евроремонт,2025-12-18
3DUKg,89,3,1,Авторский проект,2025-12-18
3Jp6T,200,5,1,Евроремонт,2025-12-18
2IHJW,113,3,1,Авторский проект,2025-12-18
4eKBz,85,3,1,Евроремонт,2025-12-18
2X13M,60,2,1,Евроремонт,2025-12-18
4cTvQ,64,2,1,Авторский проект,2025-12-18
4d4KP,58,2,1,Евроремонт,2025-12-18
4f8Qw,120,2,1,Авторский проект,2025-12-18
4elfK,60,2,1,Евроремонт,2025-12-18
4elfw,110,3,1,Евроремонт,2025-12-18
4el7e,126,4,1,Евроремонт,2025-12-18
4eld0,92,3,1,Евроремонт,2025-12-18
40Le4,62,2,1,Евроремонт,2025-12-18
4b4QR,120,2,1,Авторский проект,2025-12-18
40lD0,80,2,1,Евроремонт,2025-12-18
4aQWm,80,3,1,Евроремонт,2025-12-18
417it,100,2,1,Авторский проект,2025-12-18
44ir8,120,4,1,Авторский проект,2025-12-18
43wsP,80,2,1,Авторский проект,2025-12-18
3H9Nf,105,3,1,Авторский проект,2025-12-18
43wxp,120,4,1,Авторский проект,2025-12-18
4f8LN,35,1,1,Евроремонт,2025-12-18
3GeJc,155,4,1,Евроремонт,2025-12-18
4eKw7,100,3,1,Евроремонт,2025-12-18
4dVzn,60,2,1,Средний,2025-12-18
4f8Jr,40,1,1,Евроремонт,2025-12-18
4f8Jm,39,1,1,Евроремонт,2025-12-18
3wtl2,67,2,1,Евроремонт,2025-12-18
3vzzb,40,2,1,,2025-12-18
3saqF,50,2,1,,2025-12-18
2YdV7,55,2,1,Евроремонт,2025-12-18
