card_id,area,number_rooms,furniture,condition,date
4ekH4,75,3,1,Евроремонт,2025-12-04
41vmK,160,3,1,Авторский проект,2025-12-04
4ekHl,80,3,1,Евроремонт,2025-12-04
3EC2v,115,3,1,Евроремонт,2025-12-04
3zQX3,100,3,1,Авторский проект,2025-12-04
3ALh7,90,3,1,Авторский проект,2025-12-04
4ekr0,62,2,1,Евроремонт,2025-12-04
4dxvP,160,4,1,Евроремонт,2025-12-04
3ALya,120,4,1,Авторский проект,2025-12-04
3x7eH,60,2,1,Авторский проект,2025-12-04
4dxuV,67,2,1,,2025-12-04
336tR,65,2,1,Авторский проект,2025-12-04
3GDi9,75,2,1,Авторский проект,2025-12-04
3x7Rf,65,2,1,Евроремонт,2025-12-04
3O77Y,76,3,1,Евроремонт,2025-12-04
35tIm,68,2,1,,2025-12-04
4dxst,90,3,1,,2025-12-04
44vj2,140,4,1,Авторский проект,2025-12-04
44pLq,65,2,1,Авторский проект,2025-12-04
4ekyv,80,3,1,Евроремонт,2025-12-04
3Fk1P,55,2,1,Авторский проект,2025-12-04
4eky0,35,1,1,Средний,2025-12-04
4ekwX,68,2,1,Евроремонт,2025-12-04
4cLxg,72,2,1,Авторский проект,2025-12-04
4cGyF,100,3,1,Евроремонт,2025-12-04
4dxkt,48,2,1,Евроремонт,2025-12-04
4ekrI,70,2,1,,2025-12-04
4dxj2,60,2,1,,2025-12-04
2V0Ou,90,3,1,Евроремонт,2025-12-04
4bNBL,45,1,1,Средний,2025-12-04
4dxg7,50,2,1,Евроремонт,2025-12-04
4dxfl,85,3,1,Евроремонт,2025-12-04
44Jy1,110,3,1,,2025-12-04
4bPOQ,60,2,1,Евроремонт,2025-12-04
4ap2e,65,2,1,Евроремонт,2025-12-04
46iYn,110,3,1,Евроремонт,2025-12-04
4dWJk,60,2,1,Евроремонт,2025-12-04
44hIW,95,3,1,,2025-12-04
