card_id,area,number_rooms,furniture,condition,date
3GjWx,90,3,1,Евроремонт,2025-12-04
3FLB4,100,3,1,Авторский проект,2025-12-04
3GRur,59,2,1,Евроремонт,2025-12-04
4dp6R,110,3,1,Авторский проект,2025-12-02
33ztA,120,3,1,Авторский проект,2025-12-04
44H7J,70,2,1,Авторский проект,2025-12-04
3TBul,65,2,1,Авторский проект,2025-12-04
4dVD5,110,3,1,,2025-12-04
4ahBO,40,2,1,Евроремонт,2025-12-04
3Z8f2,80,3,1,Евроремонт,2025-12-04
4el8d,85,3,1,Евроремонт,2025-12-04
3ZbcU,80,3,1,Евроремонт,2025-12-04
3LaQH,78,3,1,Авторский проект,2025-12-04
3Dmbm,92,3,1,Евроремонт,2025-12-04
40L9u,70,2,1,Евроремонт,2025-12-04
3GDvq,75,2,1,Авторский проект,2025-12-04
4dvhC,115,3,1,Авторский проект,2025-12-05
3dCy1,77,2,1,Авторский проект,2025-12-04
4b4Kl,92,3,1,Авторский проект,2025-12-05
41w4I,100,2,1,Евроремонт,2025-12-04
3LCKW,110,3,1,Авторский проект,2025-12-04
40la3,100,2,1,Авторский проект,2025-12-04
3zz4d,70,2,1,Авторский проект,2025-12-04
3tW9Q,100,3,1,Евроремонт,2025-12-04
3t09V,56,2,1,Евроремонт,2025-12-04
4el4T,57,2,1,Авторский проект,2025-12-04
3G2JY,135,4,1,Авторский проект,2025-12-04
34DPR,215,4,1,,2025-12-04
3PEjV,120,3,1,Авторский проект,2025-12-04
4dfck,110,3,1,Авторский проект,2025-12-05
45gqo,200,4,1,Авторский проект,2025-12-05
4dlkM,70,2,1,Авторский проект,2025-12-02
34DPR,215,4,1,,2025-12-04
3PEjV,120,3,1,Авторский проект,2025-12-04
3rigj,100,3,1,Евроремонт,2025-12-04
44OG0,72,3,1,Авторский проект,2025-12-04
3E6EI,220,5,1,Авторский проект,2025-12-04
3Guw4,75,2,1,Авторский проект,2025-12-04
4el2y,85,3,1,Евроремонт,2025-12-04
4ekNo,50,2,1,Авторский проект,2025-12-04
4dVq2,95,3,1,,2025-12-04
3tUZt,45,1,0,Средний,2025-12-04
4c8wS,150,4,1,Авторский проект,2025-12-03
4aKlG,110,3,1,Авторский проект,2025-12-05
4aBQr,106.76,3,1,Евроремонт,2025-12-02
4dVoz,60,2,1,Авторский проект,2025-12-04
4ekY5,125,3,1,Евроремонт,2025-12-04
4d9Y4,70,3,1,Евроремонт,2025-12-04
4dVn5,40,1,1,,2025-12-04
4dVn3,75,2,1,,2025-12-04
4d9WU,115,3,1,Авторский проект,2025-12-04
49m9a,55,2,1,Евроремонт,2025-12-04
3EKI9,120,3,1,Авторский проект,2025-12-04
4d9UZ,100,3,1,Авторский проект,2025-12-04
4dxMx,58,2,1,Средний,2025-12-04
47s54,120,3,1,Авторский проект,2025-12-05
4dYSh,67,3,1,Авторский проект,2025-12-04
3pLTR,78,3,1,Евроремонт,2025-12-04
48yt3,54,2,1,Евроремонт,2025-12-04
4dxLL,50,2,1,Евроремонт,2025-12-04
3xTdm,110,3,1,Авторский проект,2025-12-04
48zhI,120,3,1,Евроремонт,2025-12-04
48zlv,117,3,1,Евроремонт,2025-12-04
4ekSa,60,2,1,Евроремонт,2025-12-04
3rrfN,70,2,1,Евроремонт,2025-12-04
3NOyN,83,3,1,Авторский проект,2025-12-04
2YP3O,89,3,1,Евроремонт,2025-12-04
3dWsp,68,2,1,Евроремонт,2025-12-04
3de2q,125,3,1,Авторский проект,2025-12-04
44LHi,120,3,1,Авторский проект,2025-12-04
40K2O,100,3,1,Авторский проект,2025-12-03
3G6qR,90,4,1,Евроремонт,2025-12-04
4ekP4,60,3,1,Евроремонт,2025-12-04
3VdRk,125,3,1,Авторский проект,2025-12-04
3DbnD,125,3,1,Авторский проект,2025-12-04
3dBgl,120,3,1,Авторский проект,2025-12-04
46Kqi,80,2,1,Авторский проект,2025-12-04
46Zui,100,3,1,Авторский проект,2025-12-04
3GRpS,59,2,1,Евроремонт,2025-12-04
4ekKi,40,2,1,Евроремонт,2025-12-04
32vwl,120,3,1,Авторский проект,2025-12-04
4enWT,72,1,1,Авторский проект,2025-12-05
4dcYQ,110,3,1,Авторский проект,2025-12-05
3yqoV,70,2,1,Авторский проект,2025-12-04
3xOei,100,3,1,Авторский проект,2025-12-04
3vFcc,100,3,1,Авторский проект,2025-12-04
4d9HQ,45,1,1,,2025-12-04
3xzeW,100,4,1,Авторский проект,2025-12-04
4ekFQ,50,2,1,Евроремонт,2025-12-04
4dV3J,55,2,1,Евроремонт,2025-12-04
3GdtP,105,3,1,Авторский проект,2025-12-04
3xlUP,115,3,1,Авторский проект,2025-12-04
3G67A,90,3,1,Авторский проект,2025-12-04
4ekDf,50,2,1,Евроремонт,2025-12-04
3bdjw,70,3,1,Евроремонт,2025-12-04
3s481,55,2,1,Евроремонт,2025-12-04
3VfbR,60,2,1,Авторский проект,2025-12-04
3sI4H,65,2,1,Авторский проект,2025-12-04
44tGl,110,3,1,Авторский проект,2025-12-04
44sTV,60,2,1,Авторский проект,2025-12-04
3dyxY,55,2,1,Авторский проект,2025-12-04
46mYT,40,2,1,Авторский проект,2025-12-04
332ql,120,3,1,Авторский проект,2025-12-04
4dWSZ,30,2,1,Евроремонт,2025-12-04
45gv2,105,3,1,Авторский проект,2025-12-04
45kGB,74,2,1,Авторский проект,2025-12-04
444k1,140,4,1,Авторский проект,2025-12-04
4dWR8,65,2,1,,2025-12-04
45TQX,60,2,1,Авторский проект,2025-12-04
44LHi,120,3,1,Авторский проект,2025-12-04
4dWOi,55,2,1,,2025-12-04
3DPDM,93,3,1,Евроремонт,2025-12-04
4dWLa,62,2,1,Евроремонт,2025-12-04
48bWv,56,2,1,Евроремонт,2025-12-04
36APd,100,3,1,Авторский проект,2025-12-04
44nkU,60,2,1,Авторский проект,2025-12-04
4dxcX,48,2,1,Евроремонт,2025-12-04
33AiG,113,4,1,Евроремонт,2025-12-04
3FeqZ,110,3,1,Авторский проект,2025-12-04
3jU6m,60,2,1,Евроремонт,2025-12-04
2ZzxG,70,2,1,Евроремонт,2025-12-04
3PJak,52,2,1,Евроремонт,2025-12-04
3divB,120,3,1,Авторский проект,2025-12-04
3o6F6,70,2,1,Авторский проект,2025-12-04
3EKt5,74,2,1,Авторский проект,2025-12-04
3RsHb,65,2,1,Авторский проект,2025-12-04
3SOS9,56,2,1,Евроремонт,2025-12-04
40gbr,130,5,1,Евроремонт,2025-12-04
4586L,115,3,1,Авторский проект,2025-12-04
4dWER,64,2,1,Евроремонт,2025-12-04
44Dwc,220,4,1,Авторский проект,2025-12-04
44hTR,65,2,1,Авторский проект,2025-12-04
3FkNn,120,4,1,Евроремонт,2025-12-04
4ek98,64,2,1,,2025-12-04
4ek8F,80,3,1,,2025-12-04
42PIe,80,3,1,Евроремонт,2025-12-04
3O5rI,52,2,1,Средний,2025-12-04
4ekd0,85,3,1,,2025-12-04
4ekcv,55,2,1,Евроремонт,2025-12-04
4dtuv,120,3,1,Средний,2025-12-04
4d9dv,47,2,0,,2025-12-04
3spIw,75,3,1,Евроремонт,2025-12-04
3Lwhf,55,2,1,Евроремонт,2025-12-04
3V3Yd,50,2,1,Евроремонт,2025-12-04
4ek9h,70,3,1,Авторский проект,2025-12-04
3sub9,87,3,1,Евроремонт,2025-12-04
4dYSh,67,3,1,Авторский проект,2025-12-04
4dfGl,85,3,1,Евроремонт,2025-12-04
4ehe3,62,2,1,Евроремонт,2025-12-04
4b537,55,2,1,Авторский проект,2025-12-04
3YgVH,65,2,1,Евроремонт,2025-12-04
44ADn,100,3,1,,2025-12-04
4ek4A,60,2,1,Евроремонт,2025-12-04
4d97s,47,2,1,Евроремонт,2025-12-04
47AgR,98,3,1,Средний,2025-12-04
3W60b,60,2,1,Авторский проект,2025-12-04
3vTeh,100,3,1,Авторский проект,2025-12-04
3vTj4,100,3,1,Авторский проект,2025-12-04
3zH6g,90,3,1,Авторский проект,2025-12-04
3sZbZ,90,2,1,Средний,2025-12-04
4dWsK,45,2,1,Евроремонт,2025-12-04
2RdsV,115,4,1,Евроремонт,2025-12-04
4cx0f,60,2,1,Авторский проект,2025-12-04
