card_id,area,number_rooms,furniture,condition,date
3ZIlF,50.0,2,1,Евроремонт,2025-12-05
3M0Dv,50.0,2,1,Евроремонт,2025-12-05
4cxDx,56.0,2,1,Евроремонт,2025-12-05
3Wp9R,55.0,2,1,Евроремонт,2025-12-05
3WYjs,58.0,2,1,Евроремонт,2025-12-05
4dvix,210.0,4,1,Авторский проект,2025-12-05
4cQWR,90.0,3,1,Евроремонт,2025-12-04
4588m,110.0,3,1,Авторский проект,2025-12-03
3NO19,60.0,2,1,Евроремонт,2025-12-05
43kq0,55.0,2,1,Евроремонт,2025-12-05
3QvrD,75.0,2,1,Евроремонт,2025-12-05
3OsMo,60.0,2,1,Евроремонт,2025-12-05
3UPBG,55.0,2,1,Евроремонт,2025-12-05
4cjnr,55.0,2,1,Евроремонт,2025-12-05
4b4ag,130.0,3,1,Авторский проект,2025-12-05
3LNhK,150.0,4,1,Евроремонт,2025-12-05
3LDi8,180.0,4,1,Евроремонт,2025-12-05
3ZryN,65.0,2,1,Евроремонт,2025-12-05
3de0M,135.0,4,1,Авторский проект,2025-12-03
4aVV2,78.0,3,1,Евроремонт,2025-12-05
4d1Zk,45.0,2,1,Евроремонт,2025-12-05
3EWxo,55.0,2,1,Евроремонт,2025-12-05
44jMb,135.0,4,1,Авторский проект,2025-12-05
3G9V2,70.0,2,1,Авторский проект,2025-12-05
3zSah,138.0,4,1,Авторский проект,2025-12-05
2lXlO,180.0,4,1,Евроремонт,2025-12-05
2mtTP,156.0,3,1,,2025-12-05
4eleR,43.0,2,1,Евроремонт,2025-12-05
3dEpn,120.0,3,1,Авторский проект,2025-12-05
4en2Q,58.0,2,1,Евроремонт,2025-12-05
32vlG,85.0,3,1,Евроремонт,2025-12-05
4dEn6,125.0,3,1,Авторский проект,2025-12-02
4d77v,60.0,2,1,Авторский проект,2025-12-03
3Cyen,80.0,2,1,Авторский проект,2025-12-05
3Zv7p,44.0,2,0,,2025-12-05
3EDCg,110.0,3,1,Евроремонт,2025-12-05
33UkI,110.0,3,1,Авторский проект,2025-12-05
4dbUJ,50.0,2,1,,2025-12-05
3tWdc,55.0,2,1,Евроремонт,2025-12-05
2yOXf,65.0,2,1,Авторский проект,2025-12-05
3eVDH,65.0,2,1,Авторский проект,2025-12-05
3ZzPb,80.0,3,1,Евроремонт,2025-12-05
3TMuC,139.0,3,1,Авторский проект,2025-12-05
41Zyj,185.0,4,1,Авторский проект,2025-12-05
4eo0v,65.0,2,1,Евроремонт,2025-12-05
3ENtn,140.0,4,1,Авторский проект,2025-12-05
4eeTE,350.0,10,1,Евроремонт,2025-12-05
45M8L,120.0,3,1,Авторский проект,2025-12-05
41l1W,32.0,2,1,Евроремонт,2025-12-05
45M2B,140.0,4,1,Авторский проект,2025-12-05
4b0lP,60.0,2,1,Евроремонт,2025-12-05
3EITJ,150.0,3,1,Авторский проект,2025-12-05
45VKW,65.0,2,0,Авторский проект,2025-12-05
44gaq,75.0,3,1,Евроремонт,2025-12-05
44hXD,140.0,4,1,Авторский проект,2025-12-05
3avX3,95.0,3,1,Авторский проект,2025-12-05
45G1o,60.0,2,1,Авторский проект,2025-12-05
3dEeW,125.0,3,1,Авторский проект,2025-12-05
4dLUT,55.0,2,1,Авторский проект,2025-12-04
42DcY,45.0,2,1,Авторский проект,2025-12-05
43qdH,90.0,2,1,Авторский проект,2025-12-05
4dYgB,50.0,2,0,Средний,2025-12-05
4dbM8,74.0,3,1,,2025-12-05
3RZW3,135.0,4,1,Авторский проект,2025-12-05
3qjWY,115.0,3,1,Авторский проект,2025-12-05
3f0de,65.0,2,1,Авторский проект,2025-12-05
44j9O,110.0,3,1,Авторский проект,2025-12-05
44mjs,70.0,2,1,Авторский проект,2025-12-05
4dbKI,35.0,1,1,,2025-12-05
45OKd,89.0,3,1,Авторский проект,2025-12-04
45qsO,75.0,2,1,Авторский проект,2025-12-03
4d35K,85.0,3,1,Евроремонт,2025-12-02
4cpRD,100.0,4,1,,2025-12-05
2Zusl,90.0,3,1,Евроремонт,2025-12-05
33Uwh,90.0,3,1,Авторский проект,2025-12-05
4emNi,60.0,2,1,,2025-12-05
4emLF,70.0,2,0,Средний,2025-12-05
4bhwA,65.0,2,1,Средний,2025-12-05
4cm4U,67.0,3,1,Евроремонт,2025-12-05
42bW5,130.0,3,1,Авторский проект,2025-12-05
3WCLS,300.0,5,1,Евроремонт,2025-12-05
41RMq,70.0,2,1,Евроремонт,2025-12-05
3zMDd,120.0,3,1,Авторский проект,2025-12-04
3daDI,175.0,4,1,Авторский проект,2025-12-05
45MeI,130.0,3,1,Авторский проект,2025-12-02
3CQze,125.0,3,1,Авторский проект,2025-12-05
3dqaw,66.0,2,1,Авторский проект,2025-12-05
3dzGf,163.0,4,1,Авторский проект,2025-12-05
4emH6,70.0,2,0,Средний,2025-12-05
2Ph41,70.0,2,1,Авторский проект,2025-12-05
485PD,120.0,3,1,Евроремонт,2025-12-05
46EOG,110.0,3,1,Евроремонт,2025-12-05
3Q7LA,70.0,2,1,Средний,2025-12-05
45WMH,55.0,2,1,Авторский проект,2025-12-05
4dJ8B,58.0,2,1,Средний,2025-12-05
4cK07,70.0,2,1,Средний,2025-12-03
4dqUg,60.0,2,1,Авторский проект,2025-11-18
3dEpn,120.0,3,1,Авторский проект,2025-12-05
4443B,165.0,4,1,Евроремонт,2025-12-05
45v9t,85.0,3,1,Евроремонт,2025-12-05
4cEAR,110.0,4,1,Евроремонт,2025-12-05
3nt9X,60.0,1,1,Евроремонт,2025-12-05
47uk1,128.0,3,1,Евроремонт,2025-12-05
40MFk,70.0,2,1,Евроремонт,2025-12-05
4dbw0,111.0,5,1,Евроремонт,2025-12-05
4dTCY,75.0,3,1,Евроремонт,2025-12-05
4ahIS,70.0,3,1,Евроремонт,2025-12-05
40uhm,90.0,3,1,Евроремонт,2025-12-05
4d1q3,90.0,3,1,Евроремонт,2025-12-03
4dXXY,63.0,2,1,Евроремонт,2025-12-05
4aBju,65.0,2,1,Евроремонт,2025-12-05
3Q3XW,58.0,2,1,Средний,2025-12-05
4eeTE,350.0,10,1,Евроремонт,2025-12-05
4cDAn,87.0,3,1,Евроремонт,2025-12-05
4dbpB,68.0,2,1,Авторский проект,2025-12-05
4dboW,40.0,2,1,Авторский проект,2025-12-05
4dboI,38.0,2,1,Авторский проект,2025-12-05
4dboa,65.0,2,1,Авторский проект,2025-12-05
4bdr8,60.0,2,1,Евроремонт,2025-12-04
4eeU3,110.0,3,1,Евроремонт,2025-12-04
4dXK0,25.0,1,1,Евроремонт,2025-12-04
4dXJw,105.0,4,1,Евроремонт,2025-12-04
4dXIR,180.0,4,1,Евроремонт,2025-12-04
4emhS,70.0,2,1,Средний,2025-12-04
4dp9w,280.0,5,1,Авторский проект,2025-12-04
49hdA,50.0,2,1,Средний,2025-12-04
4aYZ4,83.0,3,1,Средний,2025-12-04
4aVmU,65.0,2,1,Средний,2025-12-04
42mYH,77.0,3,1,Евроремонт,2025-12-04
3Z3JT,50.0,2,1,Средний,2025-12-04
3SSD4,110.0,4,1,Евроремонт,2025-12-04
3YD76,60.0,3,1,Средний,2025-12-04
47ngM,68.0,3,1,Средний,2025-12-04
4cO25,67.0,3,1,Евроремонт,2025-12-04
4b7vB,56.0,3,1,Евроремонт,2025-12-04
4cO95,75.0,3,1,Евроремонт,2025-12-04
4dbaw,58.0,2,1,Средний,2025-12-04
4dKaN,60.0,2,1,Авторский проект,2025-12-04
425iq,40.0,1,1,Средний,2025-12-04
3T0rw,70.0,3,1,Средний,2025-12-04
3RD7W,108.0,3,1,,2025-12-04
4db2W,170.0,3,1,Авторский проект,2025-12-04
4em3r,63.0,2,1,Средний,2025-12-04
4daZU,38.0,1,1,Средний,2025-12-04
4dyU7,65.0,2,1,Авторский проект,2025-12-04
4em22,48.0,2,1,Евроремонт,2025-12-04
4dySE,72.0,3,1,Евроремонт,2025-12-04
4daVu,140.0,4,1,Авторский проект,2025-12-04
3GgTS,100.0,3,1,Авторский проект,2025-12-04
3FC9m,75.0,2,1,Авторский проект,2025-12-04
3Fv8p,60.0,2,1,Авторский проект,2025-12-04
3FjLv,107.0,3,1,Авторский проект,2025-12-04
4dyO7,80.0,2,1,Евроремонт,2025-12-04
4daSg,140.0,3,1,Авторский проект,2025-12-04
4daPB,150.0,3,1,Авторский проект,2025-12-04
4dXjF,55.0,2,1,Евроремонт,2025-12-04
4bByu,100.0,4,1,Авторский проект,2025-12-04
