card_id,area,number_rooms,furniture,condition,date
2CRLa,48,1,1,Авторский проект,2025-12-04
4ekSl,56,2,1,Евроремонт,2025-12-04
38F3m,50,2,1,,2025-12-04
476dD,50,2,1,Авторский проект,2025-12-04
4d9Rl,70,3,1,Евроремонт,2025-12-04
42tDw,34,2,0,,2025-12-04
4ekNE,40,1,1,Евроремонт,2025-12-04
4ekJ7,100,3,1,Евроремонт,2025-12-04
4d9Kr,86,3,1,,2025-12-04
4a8iJ,60,2,1,Евроремонт,2025-12-04
39gP0,67,3,1,Евроремонт,2025-12-04
4ekHN,65,2,1,Евроремонт,2025-12-04
4ekvA,60,2,1,,2025-12-04
3xszA,110,3,1,Авторский проект,2025-12-04
4ekrZ,27 282,1,1,Евроремонт,2025-12-04
3x3lg,145,3,1,Авторский проект,2025-12-04
4ekqt,62,2,1,Евроремонт,2025-12-04
